Print ID	Scan ID	DOM ID	ARK
000637999	014605543	lsidyv2f0b8c34	ark:/81055/vdc_00000002931C
000655010	014605544	lsidyv2ebc6aa6	ark:/81055/vdc_00000002918A
000671599	014605545	lsidyv2f0ad399	ark:/81055/vdc_00000002926E
000698781	014605546	lsidyv2f0b91a9	ark:/81055/vdc_000000029322
000741079	014605547	lsidyv2ebc58eb	ark:/81055/vdc_000000029172
000747471	014605548	lsidyv2f0b17a7	ark:/81055/vdc_00000002929E
000783765	014605549	lsidyv2ebb5536	ark:/81055/vdc_000000029040
000801634	014605550	lsidyv2ebb4ded	ark:/81055/vdc_000000029016
001245398	014605551	lsidyv2ebb5640	ark:/81055/vdc_000000029046
001316224	014605552	lsidyv2ebb505a,lsidyv338c772b	ark:/81055/vdc_000000029022,ark:/81055/vdc_00000002C3E2
001353522	014605553	lsidyv2ebb529e	ark:/81055/vdc_00000002902E
001436817	014605554	lsidyv2f0b81d1	ark:/81055/vdc_0000000292FE
001478217	014605555	lsidyv2f0b1c17	ark:/81055/vdc_0000000292B0
001494583	014605556	lsidyv2ebc9963	ark:/81055/vdc_0000000291C0
001719045	014605557	lsidyv2ebbda2f	ark:/81055/vdc_0000000290E2
001722538	014605558	lsidyv2ebb51c9	ark:/81055/vdc_000000029028
001813748	014605559	lsidyv2ebc557e	ark:/81055/vdc_000000029166
001865832	014605560	lsidyv2ebc4bf4	ark:/81055/vdc_00000002915A
001909042	014605561	lsidyv2f0af3f9	ark:/81055/vdc_000000029280
001915307	014605562	lsidyv2f0b87aa	ark:/81055/vdc_000000029316
002049252	014605563	lsidyv2ebc1f9d	ark:/81055/vdc_00000002912A
002208475	014605564	lsidyv2ebcfb35	ark:/81055/vdc_000000029232
002366319	014605565	lsidyv2ebbd7ba	ark:/81055/vdc_0000000290D6
002440482	014605566	lsidyv2ebb6597	ark:/81055/vdc_000000029064
002649652	014605567	lsidyv2ebb1ace	ark:/81055/vdc_000000028FCE
002649653	014605568	lsidyv2ebb1b2a	ark:/81055/vdc_000000028FD4
002674557	014605569	lsidyv2ebb1b9f	ark:/81055/vdc_000000028FDA
002738123	014605570	lsidyv2ebcbdc0	ark:/81055/vdc_0000000291DE
002807224	014605571	lsidyv2ebb6714	ark:/81055/vdc_00000002906A
002873181	014605572	lsidyv2ebc3726	ark:/81055/vdc_000000029142
002905172	014605573	lsidyv2ebb5972	ark:/81055/vdc_000000029052
002921264	014605574	lsidyv2f0b8305	ark:/81055/vdc_000000029304
002957393	014605575	lsidyv2ebcfeeb	ark:/81055/vdc_000000029238
002957564	014605576	lsidyv2f0b47ce	ark:/81055/vdc_0000000292D4
002976917	014605577	lsidyv2f0b1701	ark:/81055/vdc_000000029298
003052494	014605578	lsidyv2ebcbfcb	ark:/81055/vdc_0000000291E4
003255708	014605579	lsidyv2ebb54b7	ark:/81055/vdc_00000002903A
003315635	014605580	lsidyv2f0b85cb	ark:/81055/vdc_000000029310
003633947	014605581	lsidyv2ebb3613	ark:/81055/vdc_000000028FFE
003933883	014605582	lsidyv2f0ad235	ark:/81055/vdc_000000029268
000094937	014605583	lsidyv2f0b844a	ark:/81055/vdc_00000002930A
000130035	014605584	lsidyv2ebb1a62	ark:/81055/vdc_000000028FC8
000138503	014605585	lsidyv2ebb07f6	ark:/81055/vdc_000000028FBC
000244920	014605586	lsidyv2ebb74d4	ark:/81055/vdc_00000002907C
000497444	014605587	lsidyv2ebb4f93	ark:/81055/vdc_00000002901C
000556800	014605588	lsidyv2ebc4afb	ark:/81055/vdc_000000029154
000558036	014605589	lsidyv2ebc17d5	ark:/81055/vdc_000000029118
000558616	014605590	lsidyv3069ee55	ark:/81055/vdc_00000002961C
000606177	014605591	lsidyv30690715	ark:/81055/vdc_0000000295F8
000701579	014605592	lsidyv30368374	ark:/81055/vdc_00000002962E
000806037	014605593	lsidyv32b4fd2d	ark:/81055/vdc_000000029604
000806279	014605594	lsidyv313ef172	ark:/81055/vdc_000000029592
001053224	014605595	lsidyv301334c2	ark:/81055/vdc_00000002935E
001053225	014605596	lsidyv301335a5	ark:/81055/vdc_000000029364
001388986	014605597	lsidyv303682db	ark:/81055/vdc_000000029628
001471842	014605598	lsidyv3141bc18	ark:/81055/vdc_000000029700
001536396	014605599	lsidyv3031fb89	ark:/81055/vdc_0000000295A4
001574437	014605600	lsidyv302a7a6d	ark:/81055/vdc_0000000294A8
001992935	014605601	lsidyv302bf266	ark:/81055/vdc_0000000294EA
002169718	014605602	lsidyv306c0e21	ark:/81055/vdc_000000029694
002269347	014605603	lsidyv3141102b	ark:/81055/vdc_0000000296A0
002300161	014605604	lsidyv31410fb6	ark:/81055/vdc_000000029670
002343500	014605605	lsidyv30134148	ark:/81055/vdc_000000029376
002496975	014605606	lsidyv30678840	ark:/81055/vdc_00000002959E
002593717	014605607	lsidyv313e3142	ark:/81055/vdc_0000000294D2
002599202	014605608	lsidyv306c0dac	ark:/81055/vdc_00000002968E
002742403	014605609	lsidyv306bcca4	ark:/81055/vdc_000000029682
002919779	014605610	lsidyv306f756f	ark:/81055/vdc_000000029712
002941833	014605611	lsidyv306a2325	ark:/81055/vdc_000000029634
002956147	014605612	lsidyv30134289	ark:/81055/vdc_00000002937C
003054675	014605613	lsidyv302ff9c0	ark:/81055/vdc_000000029556
003083329	014605614	lsidyv3013439a	ark:/81055/vdc_000000029382
003119992	014605615	lsidyv302b4eec	ark:/81055/vdc_0000000294D8
003337889	014605616	lsidyv30633105	ark:/81055/vdc_0000000294C0
003401581	014605617	lsidyv313e3dc8	ark:/81055/vdc_0000000294F0
003410584	014605618	lsidyv306c2e7c	ark:/81055/vdc_00000002969A
003504356	014605619	lsidyv3032e905	ark:/81055/vdc_0000000295C2
003551025	014605620	lsidyv302c9117	ark:/81055/vdc_0000000294FC
003575627	014605621	lsidyv3067c8f8	ark:/81055/vdc_0000000295B0
003763917	014605622	lsidyv3013f483	ark:/81055/vdc_0000000293A0
003976936	014605623	lsidyv31421726	ark:/81055/vdc_000000029718
000071032	014605624	lsidyv3069ed44	ark:/81055/vdc_000000029616
000136086	014605625	lsidyv30633267	ark:/81055/vdc_0000000294DE
000211229	014605626	lsidyv306bcb7e	ark:/81055/vdc_000000029676
000305272	014605627	lsidyv30317953	ark:/81055/vdc_00000002958C
000782088	014605628	lsidyv3083eb9a	None
000543668	014605629	lsidyv314e2e8a	ark:/81055/vdc_000000029A2A
000557793	014605630	lsidyv308a65ac	ark:/81055/vdc_000000029AE4
000558327	014605631	lsidyv32b523a6	ark:/81055/vdc_00000002976C
000558475	014605632	lsidyv30714226,lsidyv33829f28	ark:/81055/vdc_00000002975A,ark:/81055/vdc_00000002B548
000558661	014605633	lsidyv30726297	ark:/81055/vdc_00000002978A
000561439	014605634	lsidyv32b53bdf	ark:/81055/vdc_0000000298C2
000611780	014605635	lsidyv3071950f	ark:/81055/vdc_000000029766
000707959	014605636	lsidyv3073ce60	ark:/81055/vdc_0000000297CC
000728672	014605637	lsidyv32b5f5a0	ark:/81055/vdc_000000029B68
000732791	014605638	lsidyv30901e21	ark:/81055/vdc_000000029BAA
000746069	014605639	lsidyv3083e9e1	ark:/81055/vdc_000000029A00
000822822	014605640	lsidyv32b5d35f	ark:/81055/vdc_000000029AEA
001027606	014605641	lsidyv32b5f651	ark:/81055/vdc_000000029B6E
001038077	014605642	lsidyv308c082c	ark:/81055/vdc_000000029B2C
001053415	014605643	lsidyv32b54729	ark:/81055/vdc_000000029916
001054908	014605644	lsidyv32b60917	ark:/81055/vdc_000000029BB0
001117139	014605645	lsidyv308a6873,lsidyv338ae63b	ark:/81055/vdc_000000029AF6,ark:/81055/vdc_00000002C220
001141957	014605646	lsidyv307919a5	ark:/81055/vdc_00000002986E
001246397	014605647	lsidyv307b47fa	ark:/81055/vdc_0000000298D4
001281370	014605648	lsidyv3073cf35	ark:/81055/vdc_0000000297D2
001356102	014605649	lsidyv3146cea9	ark:/81055/vdc_0000000298B0
001356103	014605650	lsidyv307a192e	ark:/81055/vdc_0000000298AA
001499279	014605651	lsidyv3142471c	ark:/81055/vdc_000000029754
001585996	014605652	lsidyv308aaf80	ark:/81055/vdc_000000029AFC
001598042	014605653	lsidyv3076e777	ark:/81055/vdc_000000029820
001621422	014605654	lsidyv32b52916	ark:/81055/vdc_0000000297C6
001865821	014605655	lsidyv307db32b	ark:/81055/vdc_000000029928
002132216	014605656	lsidyv32b5a63f	ark:/81055/vdc_0000000299F4
002244643	014605657	lsidyv3073cd3a	ark:/81055/vdc_0000000297C0
002246331	014605658	lsidyv32b5a831	ark:/81055/vdc_000000029A30
002305374	014605659	lsidyv30703faf	ark:/81055/vdc_00000002973C
002326479	014605660	lsidyv32b53552	ark:/81055/vdc_000000029844
002359999	014605661	lsidyv32b5e6eb	ark:/81055/vdc_000000029B3E
002397638	014605662	lsidyv30724c38	ark:/81055/vdc_00000002977E
002456045	014605663	lsidyv30793e76	ark:/81055/vdc_00000002987A
002467582	014605664	lsidyv3086f913	ark:/81055/vdc_000000029A66
002554482	014605665	lsidyv314e5b7b	ark:/81055/vdc_000000029A3C
002572505	014605666	lsidyv315217b9	ark:/81055/vdc_000000029B44
002597701	014605667	lsidyv31464611	ark:/81055/vdc_000000029886
002660879	014605668	lsidyv307971b9	ark:/81055/vdc_00000002988C
002681949	014605669	lsidyv3079b8ef	ark:/81055/vdc_000000029892
002682597	014605670	lsidyv32b53c54	ark:/81055/vdc_0000000298CE
002723758	014605671	lsidyv32b619b2	ark:/81055/vdc_000000029BF2
002743125	014605672	lsidyv3142996e,lsidyv3967b320	ark:/81055/vdc_00000002979C,ark:/81055/vdc_00000003997E
002743126	014605673	lsidyv32b5267c	ark:/81055/vdc_0000000297A2
002902028	014605674	lsidyv308a67ce,lsidyv33522efe	ark:/81055/vdc_000000029AF0,ark:/81055/vdc_00000002AF3C
002941629	014605675	lsidyv31438181	ark:/81055/vdc_0000000297BA
003012336	014605676	lsidyv308b4414	ark:/81055/vdc_000000029B14
003061054	014605677	lsidyv30726186	ark:/81055/vdc_000000029784
003142692	014605678	lsidyv32b5e7e4	ark:/81055/vdc_000000029B4A
003213331	014605679	lsidyv32b609e0	ark:/81055/vdc_000000029BB6
003322358	014605680	lsidyv32b5408f	ark:/81055/vdc_0000000298F8
003442023	014605681	lsidyv307274e2	ark:/81055/vdc_000000029796
003467009	014605682	lsidyv314508ea	ark:/81055/vdc_000000029814
003572988	014605683	lsidyv32b541d0	ark:/81055/vdc_000000029904
003582498	014605684	lsidyv32b5a798	ark:/81055/vdc_000000029A0C
003586024	014605685	lsidyv32b53885	ark:/81055/vdc_0000000298A4
003644060	014605686	lsidyv314890a8	ark:/81055/vdc_0000000298FE
003668011	014605687	lsidyv3074808c	ark:/81055/vdc_0000000297E4
003672013	014605688	lsidyv30748017	ark:/81055/vdc_0000000297DE
003678715	014605689	lsidyv314383bb	ark:/81055/vdc_0000000297D8
003686726	014605690	lsidyv32b53687	ark:/81055/vdc_00000002985C
003689334	014605691	lsidyv30727461	ark:/81055/vdc_000000029790
003822674	014605692	lsidyv30892118	ark:/81055/vdc_000000029AB4
003839926	014605693	lsidyv308d563f	ark:/81055/vdc_000000029B56
003973196	014605694	lsidyv308e8622	ark:/81055/vdc_000000029B80
003994823	014605695	lsidyv32b547ce	ark:/81055/vdc_00000002991C
004002479	014605696	lsidyv32b5f9b7	ark:/81055/vdc_000000029B7A
004002492	014605697	lsidyv32b53fa2	ark:/81055/vdc_0000000298E6
000130248	014605698	lsidyv3150b8c9	ark:/81055/vdc_000000029ADE
000162524	014605699	lsidyv3158240b	ark:/81055/vdc_000000029C16
000164787	014605700	lsidyv314713d7	ark:/81055/vdc_0000000298BC
000204608	014605701	lsidyv308619a7	ark:/81055/vdc_000000029A4E
000241377	014605702	lsidyv3153f4f3	ark:/81055/vdc_000000029B8C
000310689	014605703	lsidyv30727719	ark:/81055/vdc_0000000297A8
000346331	014605704	lsidyv3086fa0c	ark:/81055/vdc_000000029A6C
000382812	014605705	lsidyv30873014,lsidyv338a4fc7	ark:/81055/vdc_000000029A78,ark:/81055/vdc_00000002C112
000494264	014605706	lsidyv3156db5e	ark:/81055/vdc_000000029BE0
000512577	014608182	lsidyv309f672b	ark:/81055/vdc_000000029DD8
000522164	014608183	lsidyv318735d9	ark:/81055/vdc_00000002A444
000558021	014608184	lsidyv316d0724	ark:/81055/vdc_00000002A11A
000558332	014608185	lsidyv32b61805	ark:/81055/vdc_000000029BEC
000558421	014608186	lsidyv309d2e22	ark:/81055/vdc_000000029D8A
000558617	014608187	lsidyv3173465b	ark:/81055/vdc_00000002A1CE
000638557	014608188	lsidyv30a269a8	ark:/81055/vdc_000000029E68
000667582	014608189	lsidyv30a19cd4	ark:/81055/vdc_000000029E3E
000676117	014608190	lsidyv3162011b	ark:/81055/vdc_000000029E7A
000687760	014608191	lsidyv32b669dd	ark:/81055/vdc_000000029E02
000701009	014608192	lsidyv30a6670c	ark:/81055/vdc_000000029EFE
000710630	014608193	lsidyv3097b1af	ark:/81055/vdc_000000029CA6
000715146	014608194	lsidyv30a1c22c	ark:/81055/vdc_000000029E50
000735632	014608195	lsidyv32b6f548	ark:/81055/vdc_00000002A114
000758912	014608196	lsidyv32b66fd4	ark:/81055/vdc_000000029E74
000793470	014608197	lsidyv309ead2f	ark:/81055/vdc_000000029DC0
000806458	014608198	lsidyv3161ff89	ark:/81055/vdc_000000029E6E
000825946	014608199	lsidyv30989f13	ark:/81055/vdc_000000029CD6
000849218	014608200	lsidyv30b6549c	ark:/81055/vdc_00000002A0F0
000867098	014608201	lsidyv3187364b	ark:/81055/vdc_00000002A450
000867481	014608202	lsidyv30a02775	ark:/81055/vdc_000000029DFC
000903044	014608203	lsidyv32b62ee9	ark:/81055/vdc_000000029C70
000912580	014608204	lsidyv38613fb9,lsidyv3175a696	ark:/81055/vdc_00000002110E,ark:/81055/vdc_00000002A21C
000929443	014608205	lsidyv30949a17	ark:/81055/vdc_000000029C46
000929464	014608206	lsidyv32b630cf	ark:/81055/vdc_000000029CB8
000929692	014608207	lsidyv32b63e15	ark:/81055/vdc_000000029D5A
000979449	014608208	lsidyv30a6678d	ark:/81055/vdc_000000029F04
001024901	014608209	lsidyv309cda5f	ark:/81055/vdc_000000029D78
001142374	014608210	lsidyv315ab5dd	ark:/81055/vdc_000000029CD0
001154007	014608211	lsidyv30a958bf	ark:/81055/vdc_000000029F70
001173165	014608212	lsidyv3172b6c9	ark:/81055/vdc_00000002A1BC
001214430	014608213	lsidyv317ed3a5	ark:/81055/vdc_00000002A324
001243947	014608214	lsidyv309434b6	ark:/81055/vdc_000000029C2E
001262361	014608215	lsidyv30a95955	ark:/81055/vdc_000000029F7C
001281360	014608216	lsidyv32b81c7b	ark:/81055/vdc_00000002A2BE
001283947	014608217	lsidyv32b8c85c	ark:/81055/vdc_00000002A42C
001316890	014608218	lsidyv32b63d88	ark:/81055/vdc_000000029D54
001344489	014608219	lsidyv32b683ba	ark:/81055/vdc_000000029F82
001346335	014608220	lsidyv32b662b7	ark:/81055/vdc_000000029DF0
001353653	014608221	lsidyv32b62cdf	ark:/81055/vdc_000000029C40
001379790	014608222	lsidyv30a95856	ark:/81055/vdc_000000029F6A
001494496	014608223	lsidyv32b82e20	ark:/81055/vdc_00000002A2D6
001500654	014608224	lsidyv32b681aa	ark:/81055/vdc_000000029F10
001518023	014608225	lsidyv32b8c7d2	ark:/81055/vdc_00000002A408
001696844	014608226	lsidyv32b98fa6	ark:/81055/vdc_00000002A534
001736738	014608227	lsidyv32b8c5b1	ark:/81055/vdc_00000002A3F0
001803458	014608228	lsidyv3185850a	ark:/81055/vdc_00000002A41A
001837828	014608229	lsidyv30a26759	ark:/81055/vdc_000000029E56
001857699	014608230	lsidyv309ac1e9	ark:/81055/vdc_000000029D3C
001945835	014608231	lsidyv32b632f1	ark:/81055/vdc_000000029CE2
001948414	014608232	lsidyv32b8c8e9	ark:/81055/vdc_00000002A432
001966727	014608233	lsidyv32b63c5f	ark:/81055/vdc_000000029D42
002096614	014608234	lsidyv32b68375	ark:/81055/vdc_000000029F76
002162716	014608235	lsidyv3166584f	ark:/81055/vdc_000000029F5E
002210129	014608236	lsidyv3099629e	ark:/81055/vdc_000000029CEE
002227643	014608237	lsidyv309963f4	ark:/81055/vdc_000000029CFA
002330742	014608238	lsidyv315a0a99	ark:/81055/vdc_000000029C8E
002423084	014608239	lsidyv30a1017c	ark:/81055/vdc_000000029E26
002462657	014608240	lsidyv32b79f0b	ark:/81055/vdc_00000002A23A
002512448	014608241	lsidyv32b68423	ark:/81055/vdc_000000029F8E
002595639	014608242	lsidyv30b6122a	ark:/81055/vdc_00000002A0E4
002634007	014608243	lsidyv32b8c98b	ark:/81055/vdc_00000002A44A
002657429	014608244	lsidyv30a3452d	ark:/81055/vdc_000000029E86
002740891	014608245	lsidyv31762a29	ark:/81055/vdc_00000002A22E
002753414	014608246	lsidyv3188648c	ark:/81055/vdc_00000002A46E
002917992	014608247	lsidyv309f68f0	ark:/81055/vdc_000000029DDE
002917996	014608248	lsidyv32b62db4	ark:/81055/vdc_000000029C64
002919631	014608249	lsidyv3160f857	ark:/81055/vdc_000000029E2C
002935076	014608250	lsidyv32b93d44	ark:/81055/vdc_00000002A4BC
002940104	014608251	lsidyv32b63b1e	ark:/81055/vdc_000000029D36
002956100	014608252	lsidyv309b45ee	ark:/81055/vdc_000000029D4E
002998521	014608253	lsidyv32b68111	ark:/81055/vdc_000000029EF8
003020672	014608254	lsidyv315ece33	ark:/81055/vdc_000000029DA2
003061124	014608255	lsidyv309bec8b	ark:/81055/vdc_000000029D60
003073552	014608256	lsidyv318584ad	ark:/81055/vdc_00000002A414
003159061	014608257	lsidyv32b66b1e	ark:/81055/vdc_000000029E14
003218157	014608258	lsidyv30a8ebaf	ark:/81055/vdc_000000029F52
003221785	014608259	lsidyv31650e9f	ark:/81055/vdc_000000029F0A
003325208	014608260	lsidyv32b62fd6	ark:/81055/vdc_000000029C9A
003362284	014608261	lsidyv32b66b6f	ark:/81055/vdc_000000029E38
003377661	014608262	lsidyv32b631c8	ark:/81055/vdc_000000029CDC
003471108	014608263	lsidyv30aab044	ark:/81055/vdc_000000029FA0
003478879	014608264	lsidyv32b8c952	ark:/81055/vdc_00000002A43E
003614732	014608265	lsidyv32b6618e,lsidyv3a2508a4	ark:/81055/vdc_000000029DEA,ark:/81055/vdc_0000000407FA
003619088	014608266	lsidyv3160f78e	ark:/81055/vdc_000000029E20
003633940	014608267	lsidyv316dc1dc	ark:/81055/vdc_00000002A132
003645035	014608268	lsidyv3160945d	ark:/81055/vdc_000000029E08
003650112	014608269	lsidyv317e18ed,lsidyv338c2847	ark:/81055/vdc_00000002A30C,ark:/81055/vdc_00000002C394
003680255	014608270	lsidyv31762ab6	ark:/81055/vdc_00000002A234
003683362	014608271	lsidyv31642779	ark:/81055/vdc_000000029EDA
003695762	014608272	lsidyv32b66e5a	ark:/81055/vdc_000000029E5C
003759034	014608273	lsidyv32b6824f	ark:/81055/vdc_000000029F1C
003775613	014608274	lsidyv32b62b9e	ark:/81055/vdc_000000029C3A
003787357	014608275	lsidyv316eb5dd	ark:/81055/vdc_00000002A150
003796269	014608276	lsidyv30958d43	ark:/81055/vdc_000000029C5E
003821385	014608277	lsidyv309a74b4	ark:/81055/vdc_000000029D24
003838182	014608278	lsidyv32b66f23	ark:/81055/vdc_000000029E62
003883675	014608279	lsidyv32b97d56	ark:/81055/vdc_00000002A51C
003903322	014608280	lsidyv32b8c9c4	ark:/81055/vdc_00000002A456
003981152	014608281	lsidyv30a1024e	ark:/81055/vdc_000000029E32
004053464	014608282	lsidyv32b68468	ark:/81055/vdc_000000029F94
000093028	014608283	lsidyv32b66cf8	ark:/81055/vdc_000000029E44
000099576	014608284	lsidyv3098f4bb	ark:/81055/vdc_000000029CE8
000201908	014608285	lsidyv30a05aea	ark:/81055/vdc_000000029E1A
000223671	014608286	lsidyv315ab988	ark:/81055/vdc_000000029CF4
000240158	014608287	lsidyv32b66da9	ark:/81055/vdc_000000029E4A
000306029	014608288	lsidyv315a0988	ark:/81055/vdc_000000029C7C
000344125	014608289	lsidyv318cfa13	ark:/81055/vdc_00000002A4F8
000355545	014608290	lsidyv3830b7a0,lsidyv30996619	ark:/81055/vdc_00000001EC2A,ark:/81055/vdc_000000029D00
000461904	014608291	lsidyv32b8c817	ark:/81055/vdc_00000002A40E
000477596	014608292	lsidyv32b8c751	ark:/81055/vdc_00000002A402
000478513	014608293	lsidyv30a05958	ark:/81055/vdc_000000029E0E
000006036	014608294	lsidyv3350a335	ark:/81055/vdc_00000002AB64
000380272	014608295	lsidyv31b762c3	ark:/81055/vdc_00000002AB10
000385487	014608296	lsidyv33523f8f	ark:/81055/vdc_00000002AF72
000497447	014608297	lsidyv32c53bf2	ark:/81055/vdc_00000002A912
000530048	014608298	lsidyv33521de5	ark:/81055/vdc_00000002AF06
000545377	014608299	lsidyv33525f56	ark:/81055/vdc_00000002AFF6
000558488	014608300	lsidyv335232c4	ark:/81055/vdc_00000002AF48
000576035	014608301	lsidyv32b9ec60	ark:/81055/vdc_00000002A576
000611980	014608302	lsidyv33525bf9	ark:/81055/vdc_00000002AFD8
000650662	014608303	lsidyv335055c5	ark:/81055/vdc_00000002A9F6
000672895	014608304	lsidyv32bb0ecc	ark:/81055/vdc_00000002A630
000686807	014608305	lsidyv334ff210	ark:/81055/vdc_00000002A762
000697457	014608306	lsidyv3199cd56	ark:/81055/vdc_00000002A69C
000701580	014608307	lsidyv33524415	ark:/81055/vdc_00000002AF7E
000733590	014608308	lsidyv334ff0cf	ark:/81055/vdc_00000002A750
000771069	014608309	lsidyv32c3a1cd	ark:/81055/vdc_00000002A86A
000796917	014608310	lsidyv32c4bf61	ark:/81055/vdc_00000002A8F4
000805467	014608311	lsidyv3350daff	ark:/81055/vdc_00000002AC5A
000825950	014608312	lsidyv3351cecd	ark:/81055/vdc_00000002AE52
000839959	014608313	lsidyv31a51996	ark:/81055/vdc_00000002A816
000895400	014608314	lsidyv33505bb2	ark:/81055/vdc_00000002AA26
000940254	014608315	lsidyv3350dc10	ark:/81055/vdc_00000002AC6C
000968202	014608316	lsidyv32bee727	ark:/81055/vdc_00000002A732
000994182	014608317	lsidyv31b155dc	ark:/81055/vdc_00000002AA1A
001024438	014608318	lsidyv3352c71a	ark:/81055/vdc_00000002B0B6
001024631	014608319	lsidyv33527a8e	ark:/81055/vdc_00000002B020
001257746	014608320	lsidyv32c44752	ark:/81055/vdc_00000002A8B8
001387060	014608321	lsidyv32bdaff0	ark:/81055/vdc_00000002A6D8
001389004	014608322	lsidyv335239a4	ark:/81055/vdc_00000002AF60
001440160	014608323	lsidyv33525e15	ark:/81055/vdc_00000002AFF0
001499745	014608324	lsidyv3350560a	ark:/81055/vdc_00000002A9FC
001620262	014608325	lsidyv32cc2295	ark:/81055/vdc_00000002AB22
001655101	014608326	lsidyv335042cc	ark:/81055/vdc_00000002A954
001726516	014608327	lsidyv334fee89	ark:/81055/vdc_00000002A6CC
001740833	014608328	lsidyv33507880	ark:/81055/vdc_00000002AAB6
001773933	014608329	lsidyv32cca4ba	ark:/81055/vdc_00000002AB2E
001818826	014608330	lsidyv31a3dc9f,lsidyv3175ed85	ark:/81055/vdc_00000002A7D4,ark:/81055/vdc_0000000383E8
001818839	014608331	lsidyv31a3db6a,lsidyv31765303	ark:/81055/vdc_00000002A7CE,ark:/81055/vdc_0000000383F4
001819724	014608332	lsidyv31af7c5f	ark:/81055/vdc_00000002A9B4
001833173	014608333	lsidyv33525a8b	ark:/81055/vdc_00000002AFCC
001845525	014608334	lsidyv32d9270a	ark:/81055/vdc_00000002AD1A
001865851	014608335	lsidyv32c6ade7	ark:/81055/vdc_00000002A98A
001909051	014608336	lsidyv32b9eb97	ark:/81055/vdc_00000002A56A
001950035	014608337	lsidyv3352a346	ark:/81055/vdc_00000002B068
001950057	014608338	lsidyv3351989f	ark:/81055/vdc_00000002ADE0
002223395	014608339	lsidyv3351b2b4	ark:/81055/vdc_00000002AE0A
002251608	014608340	lsidyv33527959	ark:/81055/vdc_00000002B01A
002357662	014608341	lsidyv31a39f85,lsidyv36d0259a	ark:/81055/vdc_00000002A7C8,ark:/81055/vdc_000000011580
002374658	014608342	lsidyv3352bb06	ark:/81055/vdc_00000002B0A4
002485722	014608343	lsidyv32bf271d	ark:/81055/vdc_00000002A73E
002502401	014608344	lsidyv319ea3b0	ark:/81055/vdc_00000002A72C
002507873	014608345	lsidyv33503601	ark:/81055/vdc_00000002A876
002601851	014608346	lsidyv33522a84	ark:/81055/vdc_00000002AF30
002601972	014608347	lsidyv33523767	ark:/81055/vdc_00000002AF5A
002621350	014608348	lsidyv32c71a95	ark:/81055/vdc_00000002A9D2
002621721	014608349	lsidyv33525d88	ark:/81055/vdc_00000002AFEA
002644654	014608350	lsidyv3350ad04	ark:/81055/vdc_00000002AB88
002667028	014608351	lsidyv33525d07	ark:/81055/vdc_00000002AFE4
002742839	014608352	lsidyv33515fa2	ark:/81055/vdc_00000002ADB0
002743924	014608353	lsidyv32c59d82	ark:/81055/vdc_00000002A930
002804204	014608354	lsidyv31ae5762	ark:/81055/vdc_00000002A97E
002818507	014608355	lsidyv3352289b	ark:/81055/vdc_00000002AF2A
